url,source,headline_raw,article_date,scrape_status,error_message,headline_repaired,headline_clean,headline_char_count,headline_word_count
https://www.foxnews.com/politics/flashback-harris-campaign-senior-adviser-several-insensitive-comments-women-gay-people,FoxNews,"FLASHBACK: New Harris campaign senior adviser made several insensitive comments about women, gay people",2024-07-26T12:21:59-04:00,success,,"FLASHBACK: New Harris campaign senior adviser made several insensitive comments about women, gay people",flashback new harris campaign senior adviser made several insensitive comments about women gay people,103,14
https://www.foxnews.com/politics/michigan-becomes-top-gop-senate-target-mike-rogers-ties-dem-opponent-among-older-voters,FoxNews,Michigan becomes a top GOP Senate target as Mike Rogers ties with Dem opponent among older voters,2024-09-02T04:00:48-04:00,success,,Michigan becomes a top GOP Senate target as Mike Rogers ties with Dem opponent among older voters,michigan becomes a top gop senate target as mike rogers ties with dem opponent among older voters,97,17
https://www.foxnews.com/sports/american-women-players-settle-suit-vs-us-soccer-for-24m,FoxNews,American women players settle suit vs. US Soccer for $24M,2022-02-22T10:43:08-05:00,success,,American women players settle suit vs. US Soccer for $24M,american women players settle suit vs us soccer for 24m,57,10
https://www.foxnews.com/sports/herschel-walker-says-obama-forgot-our-fight-right-vote-after-scolding-black-voters-against-harris,FoxNews,Herschel Walker says Obama 'forgot our fight for right to vote' after scolding Black voters against Harris,2024-10-12T16:59:56-04:00,success,,Herschel Walker says Obama 'forgot our fight for right to vote' after scolding Black voters against Harris,herschel walker says obama 'forgot our fight for right to vote' after scolding black voters against harris,106,17
https://www.foxnews.com/us/would-be-trump-assassin-wants-judge-cannon-recuse-herself-dismissing-document-case.print,FoxNews,Would-be Trump assassin wants Judge Cannon to recuse herself for dismissing document case,2024-10-18T11:55:26-04:00,success,,Would-be Trump assassin wants Judge Cannon to recuse herself for dismissing document case,would be trump assassin wants judge cannon to recuse herself for dismissing document case,89,14
https://www.foxnews.com/politics/nj-announces-emergency-dune-repairs-shore-town-penalized-doing-itself,FoxNews,NJ announces emergency dune repairs in shore town penalized for doing them itself,2024-04-26T15:55:07-04:00,success,,NJ announces emergency dune repairs in shore town penalized for doing them itself,nj announces emergency dune repairs in shore town penalized for doing them itself,81,13
https://www.foxnews.com/media/cnn-political-director-warns-trouble-sign-harris-she-lags-white-male-voters-key-states,FoxNews,CNN political director warns of 'trouble sign for Harris' as she lags with White male voters in key states,2024-09-05T09:42:59-04:00,success,,CNN political director warns of 'trouble sign for Harris' as she lags with White male voters in key states,cnn political director warns of 'trouble sign for harris' as she lags with white male voters in key states,106,19
https://www.foxnews.com/food-drink/japanese-souffle-pancake-gaining-popularity-us-origin-story-hawaii-15-years-ago,FoxNews,"Japanese souffl?? pancake gaining popularity in US, yet origin story begins in Hawaii 15 years ago",2024-07-13T05:50:15-04:00,success,,"Japanese souffl?? pancake gaining popularity in US, yet origin story begins in Hawaii 15 years ago",japanese souffl pancake gaining popularity in us yet origin story begins in hawaii 15 years ago,98,16
https://www.foxnews.com/lifestyle/garlic-planting-roasting-cooking-health-benefits,FoxNews,"Garlic: Planting, roasting and understanding the health benefits of the plant",2023-04-19T16:31:56-04:00,success,,"Garlic: Planting, roasting and understanding the health benefits of the plant",garlic planting roasting and understanding the health benefits of the plant,77,11
https://www.foxnews.com/sports/olympic-boxer-deemed-have-male-chromosomes-wins-fight-46-seconds-opponent-left-tears-after-hard-hits,FoxNews,"Olympic boxer deemed to have male chromosomes wins fight in 46 seconds, opponent left in tears after hard hits",2024-08-01T07:00:05-04:00,success,,"Olympic boxer deemed to have male chromosomes wins fight in 46 seconds, opponent left in tears after hard hits",olympic boxer deemed to have male chromosomes wins fight in 46 seconds opponent left in tears after hard hits,110,19
https://www.foxnews.com/sports/womens-volleyball-team-transgender-player-getting-police-security-amid-backlash-lawsuit,FoxNews,Women's volleyball team with transgender player getting police protection amid backlash and lawsuit,2024-10-04T07:00:55-04:00,success,,Women's volleyball team with transgender player getting police protection amid backlash and lawsuit,womens volleyball team with transgender player getting police protection amid backlash and lawsuit,99,13
https://www.foxnews.com/politics/oprah-winfrey-makes-surprise-dnc-appearance-rail-against-man-she-once-considered-running-office,FoxNews,Oprah Winfrey makes surprise DNC appearance to rail against man she once considered running for office with,2024-08-22T07:00:23-04:00,success,,Oprah Winfrey makes surprise DNC appearance to rail against man she once considered running for office with,oprah winfrey makes surprise dnc appearance to rail against man she once considered running for office with,107,17
https://www.foxnews.com/media/cnn-brian-stelter-reliable-sources-2021.print,FoxNews,Here are 20 major media stories CNN's Brian Stelter ignored on his so-called media show in 2021,2021-12-27T10:17:40-05:00,success,,Here are 20 major media stories CNN's Brian Stelter ignored on his so-called media show in 2021,here are 20 major media stories cnns brian stelter ignored on his so called media show in 2021,95,18
https://www.foxnews.com/world/german-bureaucrat-under-fire-trashing-british-wwii-hero-inspired-israeli-army,FoxNews,German bureaucrat under fire for trashing British WWII hero who inspired Israeli army,2022-08-20T16:08:06-04:00,success,,German bureaucrat under fire for trashing British WWII hero who inspired Israeli army,german bureaucrat under fire for trashing british wwii hero who inspired israeli army,85,13
https://www.foxnews.com/us/sniper-killed-would-be-trump-assassin-one-million-shot-source,FoxNews,Sniper killed would-be Trump assassin with 'one-in-a-million shot': source,2024-07-19T22:04:58-04:00,success,,Sniper killed would-be Trump assassin with 'one-in-a-million shot': source,sniper killed would be trump assassin with 'one in a million shot' source,74,13
https://www.foxnews.com/politics/rfk-jr-corporate-media-attacked-more-president-trump,FoxNews,RFK Jr says ?€?corporate media?€? has attacked him ?€?even more than President Trump?€?,2023-07-24T12:03:44-04:00,success,,RFK Jr says corporate media has attacked him even more than President Trump,rfk jr says corporate media has attacked him even more than president trump,75,13
https://www.foxnews.com/politics/harris-trump-showdown-leading-law-enforcement-group-takes-sides-presidential-election,FoxNews,Harris-Trump showdown: Group of former law enforcement leaders takes sides in presidential election,2024-09-23T11:30:06-04:00,success,,Harris-Trump showdown: Group of former law enforcement leaders takes sides in presidential election,harris trump showdown group of former law enforcement leaders takes sides in presidential election,99,14
https://www.foxnews.com/media/cnn-brian-stelter-hunter-biden-disinformation-conference,FoxNews,"Brian Stelter defends media not covering Hunter Biden in 2020, says critics don't know 'how newsrooms work'",2022-04-07T15:57:05-04:00,success,,"Brian Stelter defends media not covering Hunter Biden in 2020, says critics don't know 'how newsrooms work'",brian stelter defends media not covering hunter biden in 2020 says critics dont know 'how newsrooms work',107,17
https://www.foxnews.com/food-drink/tiktok-video-fast-food-restaurant-shows-how-speedy-machine-makes-salad-bowl-no-time,FoxNews,TikTok video at fast-food restaurant shows how speedy machine makes salad bowl in no time,2024-10-05T16:48:26-04:00,success,,TikTok video at fast-food restaurant shows how speedy machine makes salad bowl in no time,tiktok video at fast food restaurant shows how speedy machine makes salad bowl in no time,89,16
https://www.foxnews.com/lifestyle/this-day-history-feb-17-1801-jefferson-elected-president-party-politics-nation,FoxNews,"On this day in history, February 17, 1801, Jefferson is elected president as party politics divide new nation",2024-02-17T00:02:35-05:00,success,,"On this day in history, February 17, 1801, Jefferson is elected president as party politics divide new nation",on this day in history february 17 1801 jefferson is elected president as party politics divide new nation,109,18
https://www.foxnews.com/media/fox-news-channel-dominates-cnn-msnbc-during-historic-news-cycle-of-third-quarter.print,FoxNews,"Fox News Channel dominates CNN, MSNBC during historic news cycle of third quarter as 'The Five' makes history",2024-10-01T16:44:34-04:00,success,,"Fox News Channel dominates CNN, MSNBC during historic news cycle of third quarter as 'The Five' makes history",fox news channel dominates cnn msnbc during historic news cycle of third quarter as 'the five' makes history,109,18
https://www.foxnews.com/media/biden-called-out-border-crisis-texas-democrat-absolutely-president-should-be-here,FoxNews,Biden called out on border crisis by Texas Democrat: 'Absolutely the president should be here',2022-12-21T18:00:23-05:00,success,,Biden called out on border crisis by Texas Democrat: 'Absolutely the president should be here',biden called out on border crisis by texas democrat 'absolutely the president should be here',94,15
https://www.foxnews.com/politics/biden-admin-unveils-sweeping-new-actions-increasing-costs-oil-gas-leasing,FoxNews,"Biden admin unveils sweeping new actions increasing costs for oil, gas leasing",2023-07-20T18:20:59-04:00,success,,"Biden admin unveils sweeping new actions increasing costs for oil, gas leasing",biden admin unveils sweeping new actions increasing costs for oil gas leasing,78,12
https://www.foxnews.com/media/cnn-brian-stelter-andrew-cuomo-leadership-hope-not-false-hope.print,FoxNews,"CNN's Brian Stelter gushed over Cuomo's COVID 'leadership': 'He's providing hope, but not false hope'",2021-03-05T18:05:47-05:00,success,,"CNN's Brian Stelter gushed over Cuomo's COVID 'leadership': 'He's providing hope, but not false hope'",cnns brian stelter gushed over cuomos covid 'leadership' 'hes providing hope but not false hope',101,15
https://www.foxnews.com/lifestyle/texas-woman-accidentally-swallows-partial-dentures-how-medical-team-saved,FoxNews,"Texas woman accidentally swallows partial dentures, here's how a medical team saved the day",2023-07-23T11:15:12-04:00,success,,"Texas woman accidentally swallows partial dentures, here's how a medical team saved the day",texas woman accidentally swallows partial dentures heres how a medical team saved the day,91,14
https://www.foxnews.com/entertainment/americas-got-talent-judge-heidi-klum-did-not-expect-9-year-olds-epic-tina-turner-performance,FoxNews,'America's Got Talent' judge Heidi Klum 'did not expect' 9-year-old's epic Tina Turner performance,2024-07-03T11:01:58-04:00,success,,'America's Got Talent' judge Heidi Klum 'did not expect' 9-year-old's epic Tina Turner performance,'americas got talent' judge heidi klum 'did not expect' 9 year olds epic tina turner performance,98,16
